"site_id","latitude","longitude","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","ind_phen","phenophase","state","series_yrs","first_yes_date","yeartype","dop","year","resident","present_jan1","ind_phen_year"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,294,"Singing individuals (birds)",2017,3,7,66,2457820,1,"40107_Singing individuals (birds)","Singing individuals","MN",13,2017-03-07,"calendar",66,2017,NA,NA,"40107_Singing individuals (birds)_2017"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,295,"Territorial individuals (birds)",2017,3,6,65,2457819,NA,"40107_Territorial individuals (birds)","Territorial behavior","MN",9,2017-03-06,"calendar",65,2017,NA,NA,"40107_Territorial individuals (birds)_2017"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,297,"Nest building (birds)",2017,4,20,110,2457864,19,"40107_Nest building (birds)","Nesting behavior","MN",11,2017-04-20,"calendar",110,2017,NA,NA,"40107_Nest building (birds)_2017"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,308,"Fledged young (altricial birds)",2017,5,28,148,2457902,13,"40107_Fledged young (altricial birds)","Young observed","MN",9,2017-05-28,"calendar",148,2017,NA,NA,"40107_Fledged young (altricial birds)_2017"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,310,"Fruit/seed consumption",2017,3,6,65,2457819,NA,"40107_Fruit/seed consumption","Feeding","MN",13,2017-03-06,"calendar",65,2017,NA,NA,"40107_Fruit/seed consumption_2017"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,457,"Insect consumption",2017,4,20,110,2457864,19,"40107_Insect consumption","Feeding","MN",13,2017-04-20,"calendar",110,2017,NA,NA,"40107_Insect consumption_2017"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,542,"Feeding (or foraging)",2017,3,6,65,2457819,NA,"40107_Feeding (or foraging)","Feeding","MN",9,2017-03-06,"calendar",65,2017,NA,NA,"40107_Feeding (or foraging)_2017"
9652,44.768246,-94.155746,240,"Spinus","tristis","American goldfinch","Animalia",40108,310,"Fruit/seed consumption",2017,7,1,182,2457936,15,"40108_Fruit/seed consumption","Feeding","MN",9,2017-07-01,"calendar",182,2017,NA,NA,"40108_Fruit/seed consumption_2017"
9652,44.768246,-94.155746,240,"Spinus","tristis","American goldfinch","Animalia",40108,542,"Feeding (or foraging)",2017,6,16,167,2457921,19,"40108_Feeding (or foraging)","Feeding","MN",9,2017-06-16,"calendar",167,2017,NA,NA,"40108_Feeding (or foraging)_2017"
9652,44.768246,-94.155746,375,"Zenaida","macroura","mourning dove","Animalia",40109,294,"Singing individuals (birds)",2017,4,1,91,2457845,NA,"40109_Singing individuals (birds)","Singing individuals","MN",11,2017-04-01,"calendar",91,2017,NA,NA,"40109_Singing individuals (birds)_2017"
8418,32.363758,-94.873947,1113,"Dryobates","pubescens","downy woodpecker","Animalia",41679,310,"Fruit/seed consumption",2017,1,1,1,2457755,NA,"41679_Fruit/seed consumption","Feeding","TX",11,2017-01-01,"calendar",1,2017,NA,NA,"41679_Fruit/seed consumption_2017"
8418,32.363758,-94.873947,1113,"Dryobates","pubescens","downy woodpecker","Animalia",41679,457,"Insect consumption",2017,1,29,29,2457783,4,"41679_Insect consumption","Feeding","TX",9,2017-01-29,"calendar",29,2017,NA,NA,"41679_Insect consumption_2017"
10717,38.285664,-111.246605,246,"Turdus","migratorius","American robin","Animalia",42593,294,"Singing individuals (birds)",2017,5,26,146,2457900,37,"42593_Singing individuals (birds)","Singing individuals","UT",9,2017-05-26,"calendar",146,2017,NA,NA,"42593_Singing individuals (birds)_2017"
10717,38.285664,-111.246605,246,"Turdus","migratorius","American robin","Animalia",42593,457,"Insect consumption",2017,5,26,146,2457900,31,"42593_Insect consumption","Feeding","UT",9,2017-05-26,"calendar",146,2017,NA,NA,"42593_Insect consumption_2017"
1419,42.011166,-88.503304,1117,"Sayornis","phoebe","eastern phoebe","Animalia",44642,457,"Insect consumption",2017,5,27,147,2457901,46,"44642_Insect consumption","Feeding","IL",9,2017-05-27,"calendar",147,2017,NA,NA,"44642_Insect consumption_2017"
11313,44.201355,-92.646301,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",46661,294,"Singing individuals (birds)",2017,2,17,48,2457802,8,"46661_Singing individuals (birds)","Singing individuals","MN",10,2017-02-17,"calendar",48,2017,NA,NA,"46661_Singing individuals (birds)_2017"
8418,32.363758,-94.873947,1126,"Thryothorus","ludovicianus","Carolina wren","Animalia",46734,310,"Fruit/seed consumption",2017,1,1,1,2457755,NA,"46734_Fruit/seed consumption","Feeding","TX",10,2017-01-01,"calendar",1,2017,NA,NA,"46734_Fruit/seed consumption_2017"
11598,43.073357,-71.150681,243,"Gavia","immer","common loon","Animalia",48357,298,"Occupied nest",2017,6,9,160,2457914,2,"48357_Occupied nest","Nesting behavior","NH",9,2017-06-09,"calendar",160,2017,NA,NA,"48357_Occupied nest_2017"
11598,43.073357,-71.150681,243,"Gavia","immer","common loon","Animalia",48357,542,"Feeding (or foraging)",2017,4,17,107,2457861,NA,"48357_Feeding (or foraging)","Feeding","NH",9,2017-04-17,"calendar",107,2017,NA,NA,"48357_Feeding (or foraging)_2017"
6102,32.23188,-110.951012,1088,"Calypte","anna","Anna's hummingbird","Animalia",49639,312,"Flower visitation",2017,9,16,259,2458013,NA,"49639_Flower visitation","Feeding","AZ",9,2017-09-16,"calendar",259,2017,NA,NA,"49639_Flower visitation_2017"
6102,32.23188,-110.951012,1110,"Passer","domesticus","house sparrow","Animalia",49643,294,"Singing individuals (birds)",2017,5,1,121,2457875,NA,"49643_Singing individuals (birds)","Singing individuals","AZ",10,2017-05-01,"calendar",121,2017,NA,NA,"49643_Singing individuals (birds)_2017"
6102,32.23188,-110.951012,1110,"Passer","domesticus","house sparrow","Animalia",49643,310,"Fruit/seed consumption",2017,7,28,209,2457963,NA,"49643_Fruit/seed consumption","Feeding","AZ",10,2017-07-28,"calendar",209,2017,NA,NA,"49643_Fruit/seed consumption_2017"
12064,32.248463,-110.909584,1088,"Calypte","anna","Anna's hummingbird","Animalia",50759,312,"Flower visitation",2017,6,9,160,2457914,NA,"50759_Flower visitation","Feeding","AZ",9,2017-06-09,"calendar",160,2017,NA,NA,"50759_Flower visitation_2017"
12064,32.248463,-110.909584,1088,"Calypte","anna","Anna's hummingbird","Animalia",50759,542,"Feeding (or foraging)",2017,6,16,167,2457921,7,"50759_Feeding (or foraging)","Feeding","AZ",9,2017-06-16,"calendar",167,2017,NA,NA,"50759_Feeding (or foraging)_2017"
8418,32.363758,-94.873947,741,"Regulus","calendula","ruby-crowned kinglet","Animalia",60925,310,"Fruit/seed consumption",2017,1,1,1,2457755,NA,"60925_Fruit/seed consumption","Feeding","TX",9,2017-01-01,"calendar",1,2017,NA,NA,"60925_Fruit/seed consumption_2017"
8418,32.363758,-94.873947,739,"Zonotrichia","albicollis","white-throated sparrow","Animalia",60926,310,"Fruit/seed consumption",2017,4,9,99,2457853,4,"60926_Fruit/seed consumption","Feeding","TX",9,2017-04-09,"calendar",99,2017,NA,NA,"60926_Fruit/seed consumption_2017"
16295,27.929228,-82.725639,1108,"Mimus","polyglottos","northern mockingbird","Animalia",60950,294,"Singing individuals (birds)",2017,2,2,33,2457787,7,"60950_Singing individuals (birds)","Singing individuals","FL",9,2017-02-02,"calendar",33,2017,NA,NA,"60950_Singing individuals (birds)_2017"
5428,48.033489,-122.598724,1088,"Calypte","anna","Anna's hummingbird","Animalia",60981,312,"Flower visitation",2017,3,31,90,2457844,7,"60981_Flower visitation","Feeding","WA",10,2017-03-31,"calendar",90,2017,NA,NA,"60981_Flower visitation_2017"
5428,48.033489,-122.598724,1119,"Selasphorus","rufus","rufous hummingbird","Animalia",60984,312,"Flower visitation",2017,3,31,90,2457844,7,"60984_Flower visitation","Feeding","WA",9,2017-03-31,"calendar",90,2017,NA,NA,"60984_Flower visitation_2017"
5428,48.033489,-122.598724,1119,"Selasphorus","rufus","rufous hummingbird","Animalia",60984,542,"Feeding (or foraging)",2017,3,24,83,2457837,7,"60984_Feeding (or foraging)","Feeding","WA",9,2017-03-24,"calendar",83,2017,NA,NA,"60984_Feeding (or foraging)_2017"
8418,32.363758,-94.873947,359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",62147,310,"Fruit/seed consumption",2017,1,15,15,2457769,4,"62147_Fruit/seed consumption","Feeding","TX",10,2017-01-15,"calendar",15,2017,NA,NA,"62147_Fruit/seed consumption_2017"
8418,32.363758,-94.873947,1233,"Poecile","carolinensis","Carolina chickadee","Animalia",63335,310,"Fruit/seed consumption",2017,1,1,1,2457755,NA,"63335_Fruit/seed consumption","Feeding","TX",10,2017-01-01,"calendar",1,2017,NA,NA,"63335_Fruit/seed consumption_2017"
10145,42.602543,-83.250992,1224,"Branta","canadensis","Canada goose","Animalia",64229,541,"Fledged young (precocial birds)",2017,5,31,151,2457905,1,"64229_Fledged young (precocial birds)","Young observed","MI",9,2017-05-31,"calendar",151,2017,NA,NA,"64229_Fledged young (precocial birds)_2017"
8418,32.363758,-94.873947,363,"Molothrus","ater","brown-headed cowbird","Animalia",64379,310,"Fruit/seed consumption",2017,5,10,130,2457884,3,"64379_Fruit/seed consumption","Feeding","TX",9,2017-05-10,"calendar",130,2017,NA,NA,"64379_Fruit/seed consumption_2017"
17414,42.936153,-73.433449,1124,"Tachycineta","bicolor","tree swallow","Animalia",66940,297,"Nest building (birds)",2017,5,8,128,2457882,4,"66940_Nest building (birds)","Nesting behavior","NY",9,2017-05-08,"calendar",128,2017,NA,NA,"66940_Nest building (birds)_2017"
17414,42.936153,-73.433449,1124,"Tachycineta","bicolor","tree swallow","Animalia",66940,298,"Occupied nest",2017,5,12,132,2457886,4,"66940_Occupied nest","Nesting behavior","NY",9,2017-05-12,"calendar",132,2017,NA,NA,"66940_Occupied nest_2017"
17414,42.936153,-73.433449,1124,"Tachycineta","bicolor","tree swallow","Animalia",66940,457,"Insect consumption",2017,5,8,128,2457882,4,"66940_Insect consumption","Feeding","NY",9,2017-05-08,"calendar",128,2017,NA,NA,"66940_Insect consumption_2017"
17414,42.936153,-73.433449,1124,"Tachycineta","bicolor","tree swallow","Animalia",66940,542,"Feeding (or foraging)",2017,3,30,89,2457843,4,"66940_Feeding (or foraging)","Feeding","NY",9,2017-03-30,"calendar",89,2017,NA,NA,"66940_Feeding (or foraging)_2017"
17707,37.360123,-122.128151,1229,"Melanerpes","formicivorus","acorn woodpecker","Animalia",68607,311,"Nut gathering",2017,3,7,66,2457820,NA,"68607_Nut gathering","Feeding","CA",9,2017-03-07,"calendar",66,2017,NA,NA,"68607_Nut gathering_2017"
17707,37.360123,-122.128151,362,"Junco","hyemalis","dark-eyed junco","Animalia",68613,294,"Singing individuals (birds)",2017,2,8,39,2457793,NA,"68613_Singing individuals (birds)","Singing individuals","CA",11,2017-02-08,"calendar",39,2017,NA,NA,"68613_Singing individuals (birds)_2017"
9652,44.768246,-94.155746,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",69510,294,"Singing individuals (birds)",2017,2,19,50,2457804,NA,"69510_Singing individuals (birds)","Singing individuals","MN",11,2017-02-19,"calendar",50,2017,NA,NA,"69510_Singing individuals (birds)_2017"
9652,44.768246,-94.155746,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",69510,542,"Feeding (or foraging)",2017,9,23,266,2458020,49,"69510_Feeding (or foraging)","Feeding","MN",9,2017-09-23,"calendar",266,2017,NA,NA,"69510_Feeding (or foraging)_2017"
12725,37.360928,-122.130836,1088,"Calypte","anna","Anna's hummingbird","Animalia",71544,294,"Singing individuals (birds)",2017,2,7,38,2457792,NA,"71544_Singing individuals (birds)","Singing individuals","CA",9,2017-02-07,"calendar",38,2017,NA,NA,"71544_Singing individuals (birds)_2017"
12725,37.360928,-122.130836,1088,"Calypte","anna","Anna's hummingbird","Animalia",71544,312,"Flower visitation",2017,1,24,24,2457778,NA,"71544_Flower visitation","Feeding","CA",9,2017-01-24,"calendar",24,2017,NA,NA,"71544_Flower visitation_2017"
6099,34.119007,-118.760071,1229,"Melanerpes","formicivorus","acorn woodpecker","Animalia",72367,457,"Insect consumption",2017,1,21,21,2457775,8,"72367_Insect consumption","Feeding","CA",11,2017-01-21,"calendar",21,2017,NA,NA,"72367_Insect consumption_2017"
6091,34.11578,-118.757507,1229,"Melanerpes","formicivorus","acorn woodpecker","Animalia",72369,542,"Feeding (or foraging)",2017,11,16,320,2458074,20,"72369_Feeding (or foraging)","Feeding","CA",9,2017-11-16,"calendar",320,2017,NA,NA,"72369_Feeding (or foraging)_2017"
18529,33.630066,-112.147385,1088,"Calypte","anna","Anna's hummingbird","Animalia",73449,312,"Flower visitation",2017,1,4,4,2457758,NA,"73449_Flower visitation","Feeding","AZ",10,2017-01-04,"calendar",4,2017,NA,NA,"73449_Flower visitation_2017"
18529,33.630066,-112.147385,1088,"Calypte","anna","Anna's hummingbird","Animalia",73449,457,"Insect consumption",2017,1,4,4,2457758,NA,"73449_Insect consumption","Feeding","AZ",10,2017-01-04,"calendar",4,2017,NA,NA,"73449_Insect consumption_2017"
18529,33.630066,-112.147385,740,"Toxostoma","curvirostre","curve-billed thrasher","Animalia",75309,457,"Insect consumption",2017,1,4,4,2457758,NA,"75309_Insect consumption","Feeding","AZ",10,2017-01-04,"calendar",4,2017,NA,NA,"75309_Insect consumption_2017"
9341,35.639874,-83.687721,377,"Vireo","olivaceus","red-eyed vireo","Animalia",75374,294,"Singing individuals (birds)",2017,5,9,129,2457883,18,"75374_Singing individuals (birds)","Singing individuals","TN",9,2017-05-09,"calendar",129,2017,NA,NA,"75374_Singing individuals (birds)_2017"
9341,35.639874,-83.687721,1098,"Setophaga","virens","black-throated green warbler","Animalia",75375,294,"Singing individuals (birds)",2017,3,31,90,2457844,23,"75375_Singing individuals (birds)","Singing individuals","TN",9,2017-03-31,"calendar",90,2017,NA,NA,"75375_Singing individuals (birds)_2017"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,294,"Singing individuals (birds)",2017,1,2,2,2457756,NA,"81455_Singing individuals (birds)","Singing individuals","CA",11,2017-01-02,"calendar",2,2017,NA,NA,"81455_Singing individuals (birds)_2017"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,295,"Territorial individuals (birds)",2017,2,22,53,2457807,9,"81455_Territorial individuals (birds)","Territorial behavior","CA",9,2017-02-22,"calendar",53,2017,NA,NA,"81455_Territorial individuals (birds)_2017"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,312,"Flower visitation",2017,1,4,4,2457758,2,"81455_Flower visitation","Feeding","CA",11,2017-01-04,"calendar",4,2017,NA,NA,"81455_Flower visitation_2017"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,457,"Insect consumption",2017,2,15,46,2457800,2,"81455_Insect consumption","Feeding","CA",11,2017-02-15,"calendar",46,2017,NA,NA,"81455_Insect consumption_2017"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,542,"Feeding (or foraging)",2017,2,13,44,2457798,5,"81455_Feeding (or foraging)","Feeding","CA",9,2017-02-13,"calendar",44,2017,NA,NA,"81455_Feeding (or foraging)_2017"
19944,33.66478,-117.843063,376,"Sayornis","nigricans","black phoebe","Animalia",81456,294,"Singing individuals (birds)",2017,1,11,11,2457765,7,"81456_Singing individuals (birds)","Singing individuals","CA",11,2017-01-11,"calendar",11,2017,NA,NA,"81456_Singing individuals (birds)_2017"
19944,33.66478,-117.843063,376,"Sayornis","nigricans","black phoebe","Animalia",81456,295,"Territorial individuals (birds)",2017,8,6,218,2457972,4,"81456_Territorial individuals (birds)","Territorial behavior","CA",9,2017-08-06,"calendar",218,2017,NA,NA,"81456_Territorial individuals (birds)_2017"
19944,33.66478,-117.843063,376,"Sayornis","nigricans","black phoebe","Animalia",81456,457,"Insect consumption",2017,1,2,2,2457756,NA,"81456_Insect consumption","Feeding","CA",11,2017-01-02,"calendar",2,2017,NA,NA,"81456_Insect consumption_2017"
19944,33.66478,-117.843063,376,"Sayornis","nigricans","black phoebe","Animalia",81456,542,"Feeding (or foraging)",2017,2,8,39,2457793,NA,"81456_Feeding (or foraging)","Feeding","CA",9,2017-02-08,"calendar",39,2017,NA,NA,"81456_Feeding (or foraging)_2017"
19944,33.66478,-117.843063,242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,294,"Singing individuals (birds)",2017,2,22,53,2457807,7,"81457_Singing individuals (birds)","Singing individuals","CA",10,2017-02-22,"calendar",53,2017,NA,NA,"81457_Singing individuals (birds)_2017"
19944,33.66478,-117.843063,242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,297,"Nest building (birds)",2017,4,6,96,2457850,4,"81457_Nest building (birds)","Nesting behavior","CA",10,2017-04-06,"calendar",96,2017,NA,NA,"81457_Nest building (birds)_2017"
19944,33.66478,-117.843063,242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,298,"Occupied nest",2017,4,2,92,2457846,2,"81457_Occupied nest","Nesting behavior","CA",9,2017-04-02,"calendar",92,2017,NA,NA,"81457_Occupied nest_2017"
19944,33.66478,-117.843063,242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,542,"Feeding (or foraging)",2017,3,1,60,2457814,7,"81457_Feeding (or foraging)","Feeding","CA",9,2017-03-01,"calendar",60,2017,NA,NA,"81457_Feeding (or foraging)_2017"
19944,33.66478,-117.843063,1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,294,"Singing individuals (birds)",2017,2,5,36,2457790,4,"81458_Singing individuals (birds)","Singing individuals","CA",11,2017-02-05,"calendar",36,2017,NA,NA,"81458_Singing individuals (birds)_2017"
19944,33.66478,-117.843063,1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,295,"Territorial individuals (birds)",2017,2,15,46,2457800,2,"81458_Territorial individuals (birds)","Territorial behavior","CA",9,2017-02-15,"calendar",46,2017,NA,NA,"81458_Territorial individuals (birds)_2017"
19944,33.66478,-117.843063,1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,542,"Feeding (or foraging)",2017,2,8,39,2457793,NA,"81458_Feeding (or foraging)","Feeding","CA",9,2017-02-08,"calendar",39,2017,NA,NA,"81458_Feeding (or foraging)_2017"
19944,33.66478,-117.843063,370,"Ardea","herodias","great blue heron","Animalia",81459,542,"Feeding (or foraging)",2017,5,10,130,2457884,2,"81459_Feeding (or foraging)","Feeding","CA",9,2017-05-10,"calendar",130,2017,NA,NA,"81459_Feeding (or foraging)_2017"
19944,33.66478,-117.843063,244,"Charadrius","vociferus","killdeer","Animalia",81460,295,"Territorial individuals (birds)",2017,4,24,114,2457868,4,"81460_Territorial individuals (birds)","Territorial behavior","CA",9,2017-04-24,"calendar",114,2017,NA,NA,"81460_Territorial individuals (birds)_2017"
