"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","ind_phen","phenophase","resident","present_jan1","ind_phen_year","series_yrs"
17414,42.936153,-73.433449,147,"NY",1124,"Tachycineta","bicolor","tree swallow","Animalia",66940,542,"Feeding (or foraging)",2025,4,15,105,2460781,6,2025,4,15,105,2460781,5,"66940_Feeding (or foraging)","Feeding",NA,NA,"66940_Feeding (or foraging)_2025",9
17707,37.360123,-122.128151,170,"CA",1229,"Melanerpes","formicivorus","acorn woodpecker","Animalia",68607,311,"Nut gathering",2025,4,29,119,2460795,5,2025,5,1,121,2460797,5,"68607_Nut gathering","Feeding",NA,NA,"68607_Nut gathering_2025",9
17707,37.360123,-122.128151,170,"CA",362,"Junco","hyemalis","dark-eyed junco","Animalia",68613,294,"Singing individuals (birds)",2025,4,22,112,2460788,77,2025,4,24,114,2460790,5,"68613_Singing individuals (birds)","Singing individuals",NA,NA,"68613_Singing individuals (birds)_2025",11
9652,44.768246,-94.155746,309,"MN",1090,"Cardinalis","cardinalis","northern cardinal","Animalia",69510,294,"Singing individuals (birds)",2025,3,3,62,2460738,8,2025,6,9,160,2460836,1,"69510_Singing individuals (birds)","Singing individuals",NA,NA,"69510_Singing individuals (birds)_2025",11
9652,44.768246,-94.155746,309,"MN",1090,"Cardinalis","cardinalis","northern cardinal","Animalia",69510,310,"Fruit/seed consumption",2025,1,10,10,2460686,NA,2025,8,3,215,2460891,10,"69510_Fruit/seed consumption","Feeding",NA,NA,"69510_Fruit/seed consumption_2025",10
9652,44.768246,-94.155746,309,"MN",1090,"Cardinalis","cardinalis","northern cardinal","Animalia",69510,542,"Feeding (or foraging)",2025,1,10,10,2460686,NA,2025,8,3,215,2460891,10,"69510_Feeding (or foraging)","Feeding",NA,NA,"69510_Feeding (or foraging)_2025",9
12725,37.360928,-122.130836,176,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",71544,294,"Singing individuals (birds)",2025,1,16,16,2460692,NA,2025,1,23,23,2460699,5,"71544_Singing individuals (birds)","Singing individuals",NA,NA,"71544_Singing individuals (birds)_2025",9
12725,37.360928,-122.130836,176,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",71544,312,"Flower visitation",2025,1,21,21,2460697,NA,2025,1,28,28,2460704,2,"71544_Flower visitation","Feeding",NA,NA,"71544_Flower visitation_2025",9
6091,34.11578,-118.757507,282,"CA",1229,"Melanerpes","formicivorus","acorn woodpecker","Animalia",72369,542,"Feeding (or foraging)",2025,5,29,149,2460825,7,2025,5,29,149,2460825,8,"72369_Feeding (or foraging)","Feeding",NA,NA,"72369_Feeding (or foraging)_2025",9
19944,33.66478,-117.843063,22,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,294,"Singing individuals (birds)",2025,1,13,13,2460689,NA,2025,2,10,41,2460717,7,"81455_Singing individuals (birds)","Singing individuals",NA,NA,"81455_Singing individuals (birds)_2025",11
19944,33.66478,-117.843063,22,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,295,"Territorial individuals (birds)",2025,2,10,41,2460717,20,2025,2,10,41,2460717,7,"81455_Territorial individuals (birds)","Territorial behavior",NA,NA,"81455_Territorial individuals (birds)_2025",9
19944,33.66478,-117.843063,22,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,312,"Flower visitation",2025,1,13,13,2460689,NA,2025,1,13,13,2460689,8,"81455_Flower visitation","Feeding",NA,NA,"81455_Flower visitation_2025",11
19944,33.66478,-117.843063,22,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,457,"Insect consumption",2025,1,31,31,2460707,10,2025,2,10,41,2460717,7,"81455_Insect consumption","Feeding",NA,NA,"81455_Insect consumption_2025",11
19944,33.66478,-117.843063,22,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,542,"Feeding (or foraging)",2025,1,13,13,2460689,NA,2025,1,13,13,2460689,8,"81455_Feeding (or foraging)","Feeding",NA,NA,"81455_Feeding (or foraging)_2025",9
19944,33.66478,-117.843063,22,"CA",376,"Sayornis","nigricans","black phoebe","Animalia",81456,294,"Singing individuals (birds)",2025,1,31,31,2460707,10,2025,2,28,59,2460735,10,"81456_Singing individuals (birds)","Singing individuals",NA,NA,"81456_Singing individuals (birds)_2025",11
19944,33.66478,-117.843063,22,"CA",376,"Sayornis","nigricans","black phoebe","Animalia",81456,295,"Territorial individuals (birds)",2025,4,15,105,2460781,18,2025,4,15,105,2460781,17,"81456_Territorial individuals (birds)","Territorial behavior",NA,NA,"81456_Territorial individuals (birds)_2025",9
19944,33.66478,-117.843063,22,"CA",376,"Sayornis","nigricans","black phoebe","Animalia",81456,457,"Insect consumption",2025,1,31,31,2460707,10,2025,1,31,31,2460707,10,"81456_Insect consumption","Feeding",NA,NA,"81456_Insect consumption_2025",11
19944,33.66478,-117.843063,22,"CA",376,"Sayornis","nigricans","black phoebe","Animalia",81456,542,"Feeding (or foraging)",2025,1,31,31,2460707,10,2025,2,10,41,2460717,7,"81456_Feeding (or foraging)","Feeding",NA,NA,"81456_Feeding (or foraging)_2025",9
19944,33.66478,-117.843063,22,"CA",242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,294,"Singing individuals (birds)",2025,5,2,122,2460798,17,2025,5,2,122,2460798,10,"81457_Singing individuals (birds)","Singing individuals",NA,NA,"81457_Singing individuals (birds)_2025",10
19944,33.66478,-117.843063,22,"CA",242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,297,"Nest building (birds)",2025,5,12,132,2460808,10,2025,5,12,132,2460808,18,"81457_Nest building (birds)","Nesting behavior",NA,NA,"81457_Nest building (birds)_2025",10
19944,33.66478,-117.843063,22,"CA",242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,298,"Occupied nest",2025,5,30,150,2460826,18,2025,6,9,160,2460836,14,"81457_Occupied nest","Nesting behavior",NA,NA,"81457_Occupied nest_2025",9
19944,33.66478,-117.843063,22,"CA",242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,542,"Feeding (or foraging)",2025,4,15,105,2460781,18,2025,8,1,213,2460889,10,"81457_Feeding (or foraging)","Feeding",NA,NA,"81457_Feeding (or foraging)_2025",9
19944,33.66478,-117.843063,22,"CA",1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,294,"Singing individuals (birds)",2025,1,31,31,2460707,10,2025,10,3,276,2460952,10,"81458_Singing individuals (birds)","Singing individuals",NA,NA,"81458_Singing individuals (birds)_2025",11
19944,33.66478,-117.843063,22,"CA",1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,295,"Territorial individuals (birds)",2025,1,31,31,2460707,10,2025,1,31,31,2460707,10,"81458_Territorial individuals (birds)","Territorial behavior",NA,NA,"81458_Territorial individuals (birds)_2025",9
19944,33.66478,-117.843063,22,"CA",1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,542,"Feeding (or foraging)",2025,1,13,13,2460689,NA,2025,1,13,13,2460689,8,"81458_Feeding (or foraging)","Feeding",NA,NA,"81458_Feeding (or foraging)_2025",9
19944,33.66478,-117.843063,22,"CA",370,"Ardea","herodias","great blue heron","Animalia",81459,542,"Feeding (or foraging)",2025,2,10,41,2460717,10,2025,2,10,41,2460717,7,"81459_Feeding (or foraging)","Feeding",NA,NA,"81459_Feeding (or foraging)_2025",9
19944,33.66478,-117.843063,22,"CA",244,"Charadrius","vociferus","killdeer","Animalia",81460,295,"Territorial individuals (birds)",2025,5,30,150,2460826,18,2025,5,30,150,2460826,10,"81460_Territorial individuals (birds)","Territorial behavior",NA,NA,"81460_Territorial individuals (birds)_2025",9
19944,33.66478,-117.843063,22,"CA",244,"Charadrius","vociferus","killdeer","Animalia",81460,542,"Feeding (or foraging)",2025,5,2,122,2460798,35,2025,5,2,122,2460798,10,"81460_Feeding (or foraging)","Feeding",NA,NA,"81460_Feeding (or foraging)_2025",9
19944,33.66478,-117.843063,22,"CA",248,"Pandion","haliaetus","osprey","Animalia",81461,298,"Occupied nest",2025,7,14,195,2460871,21,2025,7,14,195,2460871,18,"81461_Occupied nest","Nesting behavior",NA,NA,"81461_Occupied nest_2025",9
19944,33.66478,-117.843063,22,"CA",248,"Pandion","haliaetus","osprey","Animalia",81461,542,"Feeding (or foraging)",2025,4,15,105,2460781,18,2025,4,15,105,2460781,17,"81461_Feeding (or foraging)","Feeding",NA,NA,"81461_Feeding (or foraging)_2025",9
19944,33.66478,-117.843063,22,"CA",373,"Actitis","macularius","spotted sandpiper","Animalia",81462,542,"Feeding (or foraging)",2025,5,12,132,2460808,10,2025,5,12,132,2460808,18,"81462_Feeding (or foraging)","Feeding",NA,NA,"81462_Feeding (or foraging)_2025",9
8418,32.363758,-94.873947,115,"TX",1377,"Baeolophus","bicolor","tufted titmouse","Animalia",85005,310,"Fruit/seed consumption",2025,1,1,1,2460677,NA,2025,3,2,61,2460737,4,"85005_Fruit/seed consumption","Feeding",NA,NA,"85005_Fruit/seed consumption_2025",9
17414,42.936153,-73.433449,147,"NY",1197,"Geothlypis","trichas","common yellowthroat","Animalia",86970,294,"Singing individuals (birds)",2025,5,3,123,2460799,4,2025,5,21,141,2460817,3,"86970_Singing individuals (birds)","Singing individuals",NA,NA,"86970_Singing individuals (birds)_2025",11
20765,33.632149,-117.55545,440,"CA",1229,"Melanerpes","formicivorus","acorn woodpecker","Animalia",88470,311,"Nut gathering",2025,11,30,334,2461010,19,2025,11,30,334,2461010,NA,"88470_Nut gathering","Feeding",NA,NA,"88470_Nut gathering_2025",9
20765,33.632149,-117.55545,440,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",88471,294,"Singing individuals (birds)",2025,1,19,19,2460695,NA,2025,1,19,19,2460695,50,"88471_Singing individuals (birds)","Singing individuals",NA,NA,"88471_Singing individuals (birds)_2025",10
20765,33.632149,-117.55545,440,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",88471,312,"Flower visitation",2025,8,17,229,2460905,3,2025,8,17,229,2460905,25,"88471_Flower visitation","Feeding",NA,NA,"88471_Flower visitation_2025",10
20765,33.632149,-117.55545,440,"CA",355,"Troglodytes","aedon","house wren","Animalia",88474,294,"Singing individuals (birds)",2025,4,10,100,2460776,7,2025,4,20,110,2460786,11,"88474_Singing individuals (birds)","Singing individuals",NA,NA,"88474_Singing individuals (birds)_2025",10
20765,33.632149,-117.55545,440,"CA",1380,"Melospiza","melodia","song sparrow","Animalia",88475,294,"Singing individuals (birds)",2025,1,19,19,2460695,NA,2025,3,16,75,2460751,18,"88475_Singing individuals (birds)","Singing individuals",NA,NA,"88475_Singing individuals (birds)_2025",11
20765,33.632149,-117.55545,440,"CA",1091,"Spinus","psaltria","lesser goldfinch","Animalia",88478,294,"Singing individuals (birds)",2025,4,10,100,2460776,7,2025,4,10,100,2460776,10,"88478_Singing individuals (birds)","Singing individuals",NA,NA,"88478_Singing individuals (birds)_2025",9
20956,33.632149,-117.55545,440,"CA",1378,"Chamaea","fasciata","wrentit","Animalia",90118,294,"Singing individuals (birds)",2025,1,11,11,2460687,NA,2025,8,23,235,2460911,NA,"90118_Singing individuals (birds)","Singing individuals",NA,NA,"90118_Singing individuals (birds)_2025",11
20956,33.632149,-117.55545,440,"CA",1418,"Toxostoma","redivivum","California thrasher","Animalia",102436,294,"Singing individuals (birds)",2025,3,1,60,2460736,21,2025,3,1,60,2460736,35,"102436_Singing individuals (birds)","Singing individuals",NA,NA,"102436_Singing individuals (birds)_2025",11
22858,38.09404,-122.37149,-1,"CA",1380,"Melospiza","melodia","song sparrow","Animalia",103159,294,"Singing individuals (birds)",2025,1,20,20,2460696,7,2025,3,20,79,2460755,7,"103159_Singing individuals (birds)","Singing individuals",NA,NA,"103159_Singing individuals (birds)_2025",10
22858,38.09404,-122.37149,-1,"CA",1380,"Melospiza","melodia","song sparrow","Animalia",103159,310,"Fruit/seed consumption",2025,2,3,34,2460710,7,2025,2,10,41,2460717,7,"103159_Fruit/seed consumption","Feeding",NA,NA,"103159_Fruit/seed consumption_2025",9
22858,38.09404,-122.37149,-1,"CA",1380,"Melospiza","melodia","song sparrow","Animalia",103159,542,"Feeding (or foraging)",2025,2,3,34,2460710,7,2025,2,10,41,2460717,7,"103159_Feeding (or foraging)","Feeding",NA,NA,"103159_Feeding (or foraging)_2025",9
22858,38.09404,-122.37149,-1,"CA",1124,"Tachycineta","bicolor","tree swallow","Animalia",103160,542,"Feeding (or foraging)",2025,1,13,13,2460689,7,2025,1,13,13,2460689,7,"103160_Feeding (or foraging)","Feeding",NA,NA,"103160_Feeding (or foraging)_2025",9
22858,38.09404,-122.37149,-1,"CA",357,"Sialia","mexicana","western bluebird","Animalia",103161,457,"Insect consumption",2025,1,6,6,2460682,NA,2025,1,6,6,2460682,7,"103161_Insect consumption","Feeding",NA,NA,"103161_Insect consumption_2025",9
22858,38.09404,-122.37149,-1,"CA",357,"Sialia","mexicana","western bluebird","Animalia",103161,542,"Feeding (or foraging)",2025,1,6,6,2460682,NA,2025,1,6,6,2460682,7,"103161_Feeding (or foraging)","Feeding",NA,NA,"103161_Feeding (or foraging)_2025",9
17414,42.936153,-73.433449,147,"NY",352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",103211,542,"Feeding (or foraging)",2025,4,30,120,2460796,1,2025,5,3,123,2460799,1,"103211_Feeding (or foraging)","Feeding",NA,NA,"103211_Feeding (or foraging)_2025",9
22858,38.09404,-122.37149,-1,"CA",1375,"Anas","platyrhynchos","mallard","Animalia",114733,542,"Feeding (or foraging)",2025,1,27,27,2460703,7,2025,1,27,27,2460703,7,"114733_Feeding (or foraging)","Feeding",NA,NA,"114733_Feeding (or foraging)_2025",9
22858,38.09404,-122.37149,-1,"CA",359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",114734,294,"Singing individuals (birds)",2025,1,6,6,2460682,NA,2025,1,6,6,2460682,7,"114734_Singing individuals (birds)","Singing individuals",NA,NA,"114734_Singing individuals (birds)_2025",9
22858,38.09404,-122.37149,-1,"CA",359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",114734,310,"Fruit/seed consumption",2025,1,20,20,2460696,7,2025,1,27,27,2460703,7,"114734_Fruit/seed consumption","Feeding",NA,NA,"114734_Fruit/seed consumption_2025",9
22858,38.09404,-122.37149,-1,"CA",359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",114734,542,"Feeding (or foraging)",2025,1,20,20,2460696,7,2025,1,27,27,2460703,7,"114734_Feeding (or foraging)","Feeding",NA,NA,"114734_Feeding (or foraging)_2025",9
22858,38.09404,-122.37149,-1,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",114826,295,"Territorial individuals (birds)",2025,1,27,27,2460703,7,2025,1,27,27,2460703,7,"114826_Territorial individuals (birds)","Territorial behavior",NA,NA,"114826_Territorial individuals (birds)_2025",9
22858,38.09404,-122.37149,-1,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",114826,542,"Feeding (or foraging)",2025,1,13,13,2460689,7,2025,1,20,20,2460696,7,"114826_Feeding (or foraging)","Feeding",NA,NA,"114826_Feeding (or foraging)_2025",9
2803,39.971001,-105.397003,2329,"CO",1232,"Pica","hudsonia","black-billed magpie","Animalia",122046,310,"Fruit/seed consumption",2025,1,5,5,2460681,NA,2025,9,3,246,2460922,7,"122046_Fruit/seed consumption","Feeding",NA,NA,"122046_Fruit/seed consumption_2025",9
2803,39.971001,-105.397003,2329,"CO",1232,"Pica","hudsonia","black-billed magpie","Animalia",122046,457,"Insect consumption",2025,2,8,39,2460715,29,2025,10,8,281,2460957,NA,"122046_Insect consumption","Feeding",NA,NA,"122046_Insect consumption_2025",9
2803,39.971001,-105.397003,2329,"CO",1232,"Pica","hudsonia","black-billed magpie","Animalia",122046,542,"Feeding (or foraging)",2025,1,5,5,2460681,NA,2025,10,8,281,2460957,NA,"122046_Feeding (or foraging)","Feeding",NA,NA,"122046_Feeding (or foraging)_2025",9
2803,39.971001,-105.397003,2329,"CO",1113,"Dryobates","pubescens","downy woodpecker","Animalia",122049,310,"Fruit/seed consumption",2025,1,5,5,2460681,NA,2025,6,20,171,2460847,3,"122049_Fruit/seed consumption","Feeding",NA,NA,"122049_Fruit/seed consumption_2025",9
2803,39.971001,-105.397003,2329,"CO",1113,"Dryobates","pubescens","downy woodpecker","Animalia",122049,542,"Feeding (or foraging)",2025,1,5,5,2460681,NA,2025,6,20,171,2460847,3,"122049_Feeding (or foraging)","Feeding",NA,NA,"122049_Feeding (or foraging)_2025",9
2803,39.971001,-105.397003,2329,"CO",1411,"Poecile","gambeli","mountain chickadee","Animalia",122050,294,"Singing individuals (birds)",2025,1,5,5,2460681,NA,2025,6,20,171,2460847,3,"122050_Singing individuals (birds)","Singing individuals",NA,NA,"122050_Singing individuals (birds)_2025",9
2803,39.971001,-105.397003,2329,"CO",1411,"Poecile","gambeli","mountain chickadee","Animalia",122050,310,"Fruit/seed consumption",2025,1,5,5,2460681,NA,2025,6,20,171,2460847,3,"122050_Fruit/seed consumption","Feeding",NA,NA,"122050_Fruit/seed consumption_2025",9
2803,39.971001,-105.397003,2329,"CO",1411,"Poecile","gambeli","mountain chickadee","Animalia",122050,542,"Feeding (or foraging)",2025,1,5,5,2460681,NA,2025,6,20,171,2460847,3,"122050_Feeding (or foraging)","Feeding",NA,NA,"122050_Feeding (or foraging)_2025",9
2803,39.971001,-105.397003,2329,"CO",359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",122051,294,"Singing individuals (birds)",2025,2,28,59,2460735,11,2025,8,16,228,2460904,2,"122051_Singing individuals (birds)","Singing individuals",NA,NA,"122051_Singing individuals (birds)_2025",9
2803,39.971001,-105.397003,2329,"CO",359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",122051,310,"Fruit/seed consumption",2025,2,28,59,2460735,11,2025,8,11,223,2460899,2,"122051_Fruit/seed consumption","Feeding",NA,NA,"122051_Fruit/seed consumption_2025",9
2803,39.971001,-105.397003,2329,"CO",359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",122051,542,"Feeding (or foraging)",2025,2,28,59,2460735,11,2025,8,11,223,2460899,2,"122051_Feeding (or foraging)","Feeding",NA,NA,"122051_Feeding (or foraging)_2025",9
2803,39.971001,-105.397003,2329,"CO",1398,"Cyanocitta","stelleri","Steller's jay","Animalia",122052,310,"Fruit/seed consumption",2025,1,5,5,2460681,NA,2025,3,8,67,2460743,9,"122052_Fruit/seed consumption","Feeding",NA,NA,"122052_Fruit/seed consumption_2025",9
2803,39.971001,-105.397003,2329,"CO",1398,"Cyanocitta","stelleri","Steller's jay","Animalia",122052,457,"Insect consumption",2025,2,8,39,2460715,29,2025,3,8,67,2460743,9,"122052_Insect consumption","Feeding",NA,NA,"122052_Insect consumption_2025",9
2803,39.971001,-105.397003,2329,"CO",1398,"Cyanocitta","stelleri","Steller's jay","Animalia",122052,542,"Feeding (or foraging)",2025,1,5,5,2460681,NA,2025,3,8,67,2460743,9,"122052_Feeding (or foraging)","Feeding",NA,NA,"122052_Feeding (or foraging)_2025",9
2803,39.971001,-105.397003,2329,"CO",1415,"Sitta","carolinensis","white-breasted nuthatch","Animalia",122053,294,"Singing individuals (birds)",2025,1,5,5,2460681,NA,2025,8,11,223,2460899,2,"122053_Singing individuals (birds)","Singing individuals",NA,NA,"122053_Singing individuals (birds)_2025",9
2803,39.971001,-105.397003,2329,"CO",1415,"Sitta","carolinensis","white-breasted nuthatch","Animalia",122053,310,"Fruit/seed consumption",2025,1,5,5,2460681,NA,2025,8,11,223,2460899,2,"122053_Fruit/seed consumption","Feeding",NA,NA,"122053_Fruit/seed consumption_2025",9
