"site_id","latitude","longitude","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","ind_phen","phenophase","state","series_yrs","first_yes_date","yeartype","dop","year","resident","present_jan1","ind_phen_year"
19944,33.66478,-117.843063,248,"Pandion","haliaetus","osprey","Animalia",81461,297,"Nest building (birds)",2022,1,18,18,2459598,5,"81461_Nest building (birds)","Nesting behavior","CA",9,2022-01-18,"calendar",18,2022,NA,NA,"81461_Nest building (birds)_2022"
19944,33.66478,-117.843063,248,"Pandion","haliaetus","osprey","Animalia",81461,542,"Feeding (or foraging)",2022,2,4,35,2459615,5,"81461_Feeding (or foraging)","Feeding","CA",9,2022-02-04,"calendar",35,2022,NA,NA,"81461_Feeding (or foraging)_2022"
19944,33.66478,-117.843063,373,"Actitis","macularius","spotted sandpiper","Animalia",81462,542,"Feeding (or foraging)",2022,1,30,30,2459610,1,"81462_Feeding (or foraging)","Feeding","CA",9,2022-01-30,"calendar",30,2022,NA,NA,"81462_Feeding (or foraging)_2022"
17414,42.936153,-73.433449,1197,"Geothlypis","trichas","common yellowthroat","Animalia",86970,294,"Singing individuals (birds)",2022,5,15,135,2459715,4,"86970_Singing individuals (birds)","Singing individuals","NY",11,2022-05-15,"calendar",135,2022,NA,NA,"86970_Singing individuals (birds)_2022"
20765,33.632149,-117.55545,1088,"Calypte","anna","Anna's hummingbird","Animalia",88471,312,"Flower visitation",2022,5,15,135,2459715,4,"88471_Flower visitation","Feeding","CA",9,2022-05-15,"calendar",135,2022,NA,NA,"88471_Flower visitation_2022"
20765,33.632149,-117.55545,376,"Sayornis","nigricans","black phoebe","Animalia",88472,457,"Insect consumption",2022,6,19,170,2459750,4,"88472_Insect consumption","Feeding","CA",9,2022-06-19,"calendar",170,2022,NA,NA,"88472_Insect consumption_2022"
20765,33.632149,-117.55545,1380,"Melospiza","melodia","song sparrow","Animalia",88475,294,"Singing individuals (birds)",2022,9,14,257,2459837,6,"88475_Singing individuals (birds)","Singing individuals","CA",10,2022-09-14,"calendar",257,2022,NA,NA,"88475_Singing individuals (birds)_2022"
20765,33.632149,-117.55545,1091,"Spinus","psaltria","lesser goldfinch","Animalia",88478,294,"Singing individuals (birds)",2022,4,11,101,2459681,1,"88478_Singing individuals (birds)","Singing individuals","CA",9,2022-04-11,"calendar",101,2022,NA,NA,"88478_Singing individuals (birds)_2022"
22740,38.525036,-121.970711,741,"Regulus","calendula","ruby-crowned kinglet","Animalia",102229,457,"Insect consumption",2022,9,22,265,2459845,14,"102229_Insect consumption","Feeding","CA",9,2022-09-22,"calendar",265,2022,NA,NA,"102229_Insect consumption_2022"
22740,38.525036,-121.970711,357,"Sialia","mexicana","western bluebird","Animalia",102231,457,"Insect consumption",2022,3,10,69,2459649,12,"102231_Insect consumption","Feeding","CA",9,2022-03-10,"calendar",69,2022,NA,NA,"102231_Insect consumption_2022"
22858,38.09404,-122.37149,1380,"Melospiza","melodia","song sparrow","Animalia",103159,294,"Singing individuals (birds)",2022,1,10,10,2459590,7,"103159_Singing individuals (birds)","Singing individuals","CA",10,2022-01-10,"calendar",10,2022,NA,NA,"103159_Singing individuals (birds)_2022"
22858,38.09404,-122.37149,1380,"Melospiza","melodia","song sparrow","Animalia",103159,542,"Feeding (or foraging)",2022,3,7,66,2459646,7,"103159_Feeding (or foraging)","Feeding","CA",9,2022-03-07,"calendar",66,2022,NA,NA,"103159_Feeding (or foraging)_2022"
22858,38.09404,-122.37149,357,"Sialia","mexicana","western bluebird","Animalia",103161,457,"Insect consumption",2022,1,31,31,2459611,7,"103161_Insect consumption","Feeding","CA",9,2022-01-31,"calendar",31,2022,NA,NA,"103161_Insect consumption_2022"
22858,38.09404,-122.37149,357,"Sialia","mexicana","western bluebird","Animalia",103161,542,"Feeding (or foraging)",2022,1,31,31,2459611,7,"103161_Feeding (or foraging)","Feeding","CA",9,2022-01-31,"calendar",31,2022,NA,NA,"103161_Feeding (or foraging)_2022"
17414,42.936153,-73.433449,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",103211,542,"Feeding (or foraging)",2022,5,5,125,2459705,4,"103211_Feeding (or foraging)","Feeding","NY",9,2022-05-05,"calendar",125,2022,NA,NA,"103211_Feeding (or foraging)_2022"
22858,38.09404,-122.37149,1375,"Anas","platyrhynchos","mallard","Animalia",114733,542,"Feeding (or foraging)",2022,1,10,10,2459590,7,"114733_Feeding (or foraging)","Feeding","CA",9,2022-01-10,"calendar",10,2022,NA,NA,"114733_Feeding (or foraging)_2022"
22858,38.09404,-122.37149,359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",114734,294,"Singing individuals (birds)",2022,1,24,24,2459604,7,"114734_Singing individuals (birds)","Singing individuals","CA",9,2022-01-24,"calendar",24,2022,NA,NA,"114734_Singing individuals (birds)_2022"
22858,38.09404,-122.37149,359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",114734,542,"Feeding (or foraging)",2022,1,24,24,2459604,7,"114734_Feeding (or foraging)","Feeding","CA",9,2022-01-24,"calendar",24,2022,NA,NA,"114734_Feeding (or foraging)_2022"
22858,38.09404,-122.37149,1088,"Calypte","anna","Anna's hummingbird","Animalia",114826,295,"Territorial individuals (birds)",2022,5,23,143,2459723,7,"114826_Territorial individuals (birds)","Territorial behavior","CA",9,2022-05-23,"calendar",143,2022,NA,NA,"114826_Territorial individuals (birds)_2022"
22858,38.09404,-122.37149,1088,"Calypte","anna","Anna's hummingbird","Animalia",114826,542,"Feeding (or foraging)",2022,1,17,17,2459597,7,"114826_Feeding (or foraging)","Feeding","CA",9,2022-01-17,"calendar",17,2022,NA,NA,"114826_Feeding (or foraging)_2022"
2803,39.971001,-105.397003,1113,"Dryobates","pubescens","downy woodpecker","Animalia",122049,310,"Fruit/seed consumption",2022,3,12,71,2459651,5,"122049_Fruit/seed consumption","Feeding","CO",9,2022-03-12,"calendar",71,2022,NA,NA,"122049_Fruit/seed consumption_2022"
2803,39.971001,-105.397003,1113,"Dryobates","pubescens","downy woodpecker","Animalia",122049,542,"Feeding (or foraging)",2022,3,12,71,2459651,5,"122049_Feeding (or foraging)","Feeding","CO",9,2022-03-12,"calendar",71,2022,NA,NA,"122049_Feeding (or foraging)_2022"
2803,39.971001,-105.397003,1411,"Poecile","gambeli","mountain chickadee","Animalia",122050,294,"Singing individuals (birds)",2022,5,9,129,2459709,8,"122050_Singing individuals (birds)","Singing individuals","CO",9,2022-05-09,"calendar",129,2022,NA,NA,"122050_Singing individuals (birds)_2022"
2803,39.971001,-105.397003,1411,"Poecile","gambeli","mountain chickadee","Animalia",122050,542,"Feeding (or foraging)",2022,1,10,10,2459590,8,"122050_Feeding (or foraging)","Feeding","CO",9,2022-01-10,"calendar",10,2022,NA,NA,"122050_Feeding (or foraging)_2022"
2803,39.971001,-105.397003,1398,"Cyanocitta","stelleri","Steller's jay","Animalia",122052,310,"Fruit/seed consumption",2022,10,18,291,2459871,6,"122052_Fruit/seed consumption","Feeding","CO",9,2022-10-18,"calendar",291,2022,NA,NA,"122052_Fruit/seed consumption_2022"
2803,39.971001,-105.397003,1398,"Cyanocitta","stelleri","Steller's jay","Animalia",122052,457,"Insect consumption",2022,5,1,121,2459701,11,"122052_Insect consumption","Feeding","CO",9,2022-05-01,"calendar",121,2022,NA,NA,"122052_Insect consumption_2022"
2803,39.971001,-105.397003,1398,"Cyanocitta","stelleri","Steller's jay","Animalia",122052,542,"Feeding (or foraging)",2022,10,18,291,2459871,6,"122052_Feeding (or foraging)","Feeding","CO",9,2022-10-18,"calendar",291,2022,NA,NA,"122052_Feeding (or foraging)_2022"
2803,39.971001,-105.397003,1415,"Sitta","carolinensis","white-breasted nuthatch","Animalia",122053,294,"Singing individuals (birds)",2022,1,10,10,2459590,8,"122053_Singing individuals (birds)","Singing individuals","CO",9,2022-01-10,"calendar",10,2022,NA,NA,"122053_Singing individuals (birds)_2022"
2803,39.971001,-105.397003,1415,"Sitta","carolinensis","white-breasted nuthatch","Animalia",122053,457,"Insect consumption",2022,5,9,129,2459709,8,"122053_Insect consumption","Feeding","CO",9,2022-05-09,"calendar",129,2022,NA,NA,"122053_Insect consumption_2022"
2803,39.971001,-105.397003,1415,"Sitta","carolinensis","white-breasted nuthatch","Animalia",122053,542,"Feeding (or foraging)",2022,1,10,10,2459590,8,"122053_Feeding (or foraging)","Feeding","CO",9,2022-01-10,"calendar",10,2022,NA,NA,"122053_Feeding (or foraging)_2022"
12064,32.248463,-110.909584,1223,"Auriparus","flaviceps","verdin","Animalia",139417,542,"Feeding (or foraging)",2022,3,19,78,2459658,1,"139417_Feeding (or foraging)","Feeding","AZ",9,2022-03-19,"calendar",78,2022,NA,NA,"139417_Feeding (or foraging)_2022"
27407,38.037094,-122.394722,244,"Charadrius","vociferus","killdeer","Animalia",141455,542,"Feeding (or foraging)",2022,2,21,52,2459632,7,"141455_Feeding (or foraging)","Feeding","CA",9,2022-02-21,"calendar",52,2022,NA,NA,"141455_Feeding (or foraging)_2022"
27407,38.037094,-122.394722,1375,"Anas","platyrhynchos","mallard","Animalia",141456,542,"Feeding (or foraging)",2022,1,31,31,2459611,7,"141456_Feeding (or foraging)","Feeding","CA",9,2022-01-31,"calendar",31,2022,NA,NA,"141456_Feeding (or foraging)_2022"
27407,38.037094,-122.394722,375,"Zenaida","macroura","mourning dove","Animalia",141460,294,"Singing individuals (birds)",2022,1,24,24,2459604,7,"141460_Singing individuals (birds)","Singing individuals","CA",9,2022-01-24,"calendar",24,2022,NA,NA,"141460_Singing individuals (birds)_2022"
27407,38.037094,-122.394722,376,"Sayornis","nigricans","black phoebe","Animalia",141461,294,"Singing individuals (birds)",2022,3,14,73,2459653,7,"141461_Singing individuals (birds)","Singing individuals","CA",9,2022-03-14,"calendar",73,2022,NA,NA,"141461_Singing individuals (birds)_2022"
27407,38.037094,-122.394722,376,"Sayornis","nigricans","black phoebe","Animalia",141461,457,"Insect consumption",2022,1,17,17,2459597,7,"141461_Insect consumption","Feeding","CA",9,2022-01-17,"calendar",17,2022,NA,NA,"141461_Insect consumption_2022"
27407,38.037094,-122.394722,376,"Sayornis","nigricans","black phoebe","Animalia",141461,542,"Feeding (or foraging)",2022,1,17,17,2459597,7,"141461_Feeding (or foraging)","Feeding","CA",9,2022-01-17,"calendar",17,2022,NA,NA,"141461_Feeding (or foraging)_2022"
22740,38.525036,-121.970711,1654,"Baeolophus","inornatus","oak titmouse","Animalia",148019,457,"Insect consumption",2022,4,7,97,2459677,12,"148019_Insect consumption","Feeding","CA",9,2022-04-07,"calendar",97,2022,NA,NA,"148019_Insect consumption_2022"
1419,42.011166,-88.503304,246,"Turdus","migratorius","American robin","Animalia",10282,294,"Singing individuals (birds)",2023,4,17,107,2460052,5,"10282_Singing individuals (birds)","Singing individuals","IL",13,2023-04-17,"calendar",107,2023,NA,NA,"10282_Singing individuals (birds)_2023"
1419,42.011166,-88.503304,246,"Turdus","migratorius","American robin","Animalia",10282,457,"Insect consumption",2023,4,24,114,2460059,7,"10282_Insect consumption","Feeding","IL",9,2023-04-24,"calendar",114,2023,NA,NA,"10282_Insect consumption_2023"
1419,42.011166,-88.503304,245,"Poecile","atricapillus","black-capped chickadee","Animalia",10283,294,"Singing individuals (birds)",2023,4,17,107,2460052,5,"10283_Singing individuals (birds)","Singing individuals","IL",12,2023-04-17,"calendar",107,2023,NA,NA,"10283_Singing individuals (birds)_2023"
5674,44.910587,-70.266861,246,"Turdus","migratorius","American robin","Animalia",12709,310,"Fruit/seed consumption",2023,5,5,125,2460070,11,"12709_Fruit/seed consumption","Feeding","ME",11,2023-05-05,"calendar",125,2023,NA,NA,"12709_Fruit/seed consumption_2023"
5674,44.910587,-70.266861,246,"Turdus","migratorius","American robin","Animalia",12709,457,"Insect consumption",2023,5,21,141,2460086,7,"12709_Insect consumption","Feeding","ME",11,2023-05-21,"calendar",141,2023,NA,NA,"12709_Insect consumption_2023"
5674,44.910587,-70.266861,246,"Turdus","migratorius","American robin","Animalia",12709,542,"Feeding (or foraging)",2023,5,5,125,2460070,11,"12709_Feeding (or foraging)","Feeding","ME",9,2023-05-05,"calendar",125,2023,NA,NA,"12709_Feeding (or foraging)_2023"
5674,44.910587,-70.266861,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",12712,295,"Territorial individuals (birds)",2023,5,21,141,2460086,7,"12712_Territorial individuals (birds)","Territorial behavior","ME",9,2023-05-21,"calendar",141,2023,NA,NA,"12712_Territorial individuals (birds)_2023"
5674,44.910587,-70.266861,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",12712,312,"Flower visitation",2023,6,11,162,2460107,7,"12712_Flower visitation","Feeding","ME",13,2023-06-11,"calendar",162,2023,NA,NA,"12712_Flower visitation_2023"
5674,44.910587,-70.266861,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",12712,542,"Feeding (or foraging)",2023,5,5,125,2460070,11,"12712_Feeding (or foraging)","Feeding","ME",9,2023-05-05,"calendar",125,2023,NA,NA,"12712_Feeding (or foraging)_2023"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,294,"Singing individuals (birds)",2023,3,6,65,2460010,5,"16046_Singing individuals (birds)","Singing individuals","CO",14,2023-03-06,"calendar",65,2023,NA,NA,"16046_Singing individuals (birds)_2023"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,457,"Insect consumption",2023,3,8,67,2460012,7,"16046_Insect consumption","Feeding","CO",15,2023-03-08,"calendar",67,2023,NA,NA,"16046_Insect consumption_2023"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,542,"Feeding (or foraging)",2023,3,8,67,2460012,7,"16046_Feeding (or foraging)","Feeding","CO",9,2023-03-08,"calendar",67,2023,NA,NA,"16046_Feeding (or foraging)_2023"
2803,39.971001,-105.397003,245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,294,"Singing individuals (birds)",2023,1,8,8,2459953,6,"16047_Singing individuals (birds)","Singing individuals","CO",13,2023-01-08,"calendar",8,2023,NA,NA,"16047_Singing individuals (birds)_2023"
2803,39.971001,-105.397003,245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2023,1,8,8,2459953,6,"16047_Fruit/seed consumption","Feeding","CO",15,2023-01-08,"calendar",8,2023,NA,NA,"16047_Fruit/seed consumption_2023"
2803,39.971001,-105.397003,245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,542,"Feeding (or foraging)",2023,1,8,8,2459953,6,"16047_Feeding (or foraging)","Feeding","CO",9,2023-01-08,"calendar",8,2023,NA,NA,"16047_Feeding (or foraging)_2023"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,295,"Territorial individuals (birds)",2023,5,6,126,2460071,4,"16048_Territorial individuals (birds)","Territorial behavior","CO",9,2023-05-06,"calendar",126,2023,NA,NA,"16048_Territorial individuals (birds)_2023"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,312,"Flower visitation",2023,5,6,126,2460071,4,"16048_Flower visitation","Feeding","CO",14,2023-05-06,"calendar",126,2023,NA,NA,"16048_Flower visitation_2023"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,457,"Insect consumption",2023,5,12,132,2460077,6,"16048_Insect consumption","Feeding","CO",14,2023-05-12,"calendar",132,2023,NA,NA,"16048_Insect consumption_2023"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,542,"Feeding (or foraging)",2023,5,2,122,2460067,5,"16048_Feeding (or foraging)","Feeding","CO",9,2023-05-02,"calendar",122,2023,NA,NA,"16048_Feeding (or foraging)_2023"
2803,39.971001,-105.397003,362,"Junco","hyemalis","dark-eyed junco","Animalia",16213,294,"Singing individuals (birds)",2023,3,17,76,2460021,6,"16213_Singing individuals (birds)","Singing individuals","CO",11,2023-03-17,"calendar",76,2023,NA,NA,"16213_Singing individuals (birds)_2023"
2803,39.971001,-105.397003,362,"Junco","hyemalis","dark-eyed junco","Animalia",16213,310,"Fruit/seed consumption",2023,2,20,51,2459996,7,"16213_Fruit/seed consumption","Feeding","CO",13,2023-02-20,"calendar",51,2023,NA,NA,"16213_Fruit/seed consumption_2023"
2803,39.971001,-105.397003,357,"Sialia","mexicana","western bluebird","Animalia",16214,294,"Singing individuals (birds)",2023,4,10,100,2460045,10,"16214_Singing individuals (birds)","Singing individuals","CO",10,2023-04-10,"calendar",100,2023,NA,NA,"16214_Singing individuals (birds)_2023"
2803,39.971001,-105.397003,357,"Sialia","mexicana","western bluebird","Animalia",16214,457,"Insect consumption",2023,4,10,100,2460045,10,"16214_Insect consumption","Feeding","CO",12,2023-04-10,"calendar",100,2023,NA,NA,"16214_Insect consumption_2023"
8418,32.363758,-94.873947,246,"Turdus","migratorius","American robin","Animalia",25349,294,"Singing individuals (birds)",2023,1,8,8,2459953,7,"25349_Singing individuals (birds)","Singing individuals","TX",11,2023-01-08,"calendar",8,2023,NA,NA,"25349_Singing individuals (birds)_2023"
8418,32.363758,-94.873947,246,"Turdus","migratorius","American robin","Animalia",25349,310,"Fruit/seed consumption",2023,3,12,71,2460016,3,"25349_Fruit/seed consumption","Feeding","TX",10,2023-03-12,"calendar",71,2023,NA,NA,"25349_Fruit/seed consumption_2023"
8418,32.363758,-94.873947,246,"Turdus","migratorius","American robin","Animalia",25349,457,"Insect consumption",2023,1,8,8,2459953,7,"25349_Insect consumption","Feeding","TX",11,2023-01-08,"calendar",8,2023,NA,NA,"25349_Insect consumption_2023"
8418,32.363758,-94.873947,1108,"Mimus","polyglottos","northern mockingbird","Animalia",25351,294,"Singing individuals (birds)",2023,1,22,22,2459967,7,"25351_Singing individuals (birds)","Singing individuals","TX",11,2023-01-22,"calendar",22,2023,NA,NA,"25351_Singing individuals (birds)_2023"
8418,32.363758,-94.873947,1108,"Mimus","polyglottos","northern mockingbird","Animalia",25351,310,"Fruit/seed consumption",2023,2,9,40,2459985,4,"25351_Fruit/seed consumption","Feeding","TX",10,2023-02-09,"calendar",40,2023,NA,NA,"25351_Fruit/seed consumption_2023"
8418,32.363758,-94.873947,1108,"Mimus","polyglottos","northern mockingbird","Animalia",25351,457,"Insect consumption",2023,3,12,71,2460016,3,"25351_Insect consumption","Feeding","TX",11,2023-03-12,"calendar",71,2023,NA,NA,"25351_Insect consumption_2023"
8496,46.328629,-96.061256,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",25898,294,"Singing individuals (birds)",2023,4,24,114,2460059,6,"25898_Singing individuals (birds)","Singing individuals","MN",13,2023-04-24,"calendar",114,2023,NA,NA,"25898_Singing individuals (birds)_2023"
8418,32.363758,-94.873947,1096,"Cyanocitta","cristata","blue jay","Animalia",28244,310,"Fruit/seed consumption",2023,1,8,8,2459953,7,"28244_Fruit/seed consumption","Feeding","TX",11,2023-01-08,"calendar",8,2023,NA,NA,"28244_Fruit/seed consumption_2023"
8418,32.363758,-94.873947,356,"Sialia","sialis","eastern bluebird","Animalia",28245,457,"Insect consumption",2023,3,9,68,2460013,7,"28245_Insect consumption","Feeding","TX",10,2023-03-09,"calendar",68,2023,NA,NA,"28245_Insect consumption_2023"
8418,32.363758,-94.873947,375,"Zenaida","macroura","mourning dove","Animalia",28246,294,"Singing individuals (birds)",2023,4,27,117,2460062,7,"28246_Singing individuals (birds)","Singing individuals","TX",10,2023-04-27,"calendar",117,2023,NA,NA,"28246_Singing individuals (birds)_2023"
8418,32.363758,-94.873947,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,294,"Singing individuals (birds)",2023,2,20,51,2459996,4,"28247_Singing individuals (birds)","Singing individuals","TX",11,2023-02-20,"calendar",51,2023,NA,NA,"28247_Singing individuals (birds)_2023"
8418,32.363758,-94.873947,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,310,"Fruit/seed consumption",2023,3,2,61,2460006,4,"28247_Fruit/seed consumption","Feeding","TX",11,2023-03-02,"calendar",61,2023,NA,NA,"28247_Fruit/seed consumption_2023"
8418,32.363758,-94.873947,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,457,"Insect consumption",2023,4,1,91,2460036,6,"28247_Insect consumption","Feeding","TX",10,2023-04-01,"calendar",91,2023,NA,NA,"28247_Insect consumption_2023"
8418,32.363758,-94.873947,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",30980,312,"Flower visitation",2023,5,18,138,2460083,4,"30980_Flower visitation","Feeding","TX",11,2023-05-18,"calendar",138,2023,NA,NA,"30980_Flower visitation_2023"
8496,46.328629,-96.061256,1096,"Cyanocitta","cristata","blue jay","Animalia",32294,310,"Fruit/seed consumption",2023,4,18,108,2460053,9,"32294_Fruit/seed consumption","Feeding","MN",13,2023-04-18,"calendar",108,2023,NA,NA,"32294_Fruit/seed consumption_2023"
8496,46.328629,-96.061256,1110,"Passer","domesticus","house sparrow","Animalia",32297,310,"Fruit/seed consumption",2023,4,18,108,2460053,9,"32297_Fruit/seed consumption","Feeding","MN",9,2023-04-18,"calendar",108,2023,NA,NA,"32297_Fruit/seed consumption_2023"
8418,32.363758,-94.873947,362,"Junco","hyemalis","dark-eyed junco","Animalia",33174,310,"Fruit/seed consumption",2023,2,9,40,2459985,4,"33174_Fruit/seed consumption","Feeding","TX",10,2023-02-09,"calendar",40,2023,NA,NA,"33174_Fruit/seed consumption_2023"
8418,32.363758,-94.873947,240,"Spinus","tristis","American goldfinch","Animalia",33798,310,"Fruit/seed consumption",2023,1,15,15,2459960,7,"33798_Fruit/seed consumption","Feeding","TX",10,2023-01-15,"calendar",15,2023,NA,NA,"33798_Fruit/seed consumption_2023"
8496,46.328629,-96.061256,240,"Spinus","tristis","American goldfinch","Animalia",34922,310,"Fruit/seed consumption",2023,4,18,108,2460053,9,"34922_Fruit/seed consumption","Feeding","MN",10,2023-04-18,"calendar",108,2023,NA,NA,"34922_Fruit/seed consumption_2023"
8418,32.363758,-94.873947,1110,"Passer","domesticus","house sparrow","Animalia",35674,294,"Singing individuals (birds)",2023,2,20,51,2459996,4,"35674_Singing individuals (birds)","Singing individuals","TX",9,2023-02-20,"calendar",51,2023,NA,NA,"35674_Singing individuals (birds)_2023"
8418,32.363758,-94.873947,1110,"Passer","domesticus","house sparrow","Animalia",35674,310,"Fruit/seed consumption",2023,3,17,76,2460021,5,"35674_Fruit/seed consumption","Feeding","TX",10,2023-03-17,"calendar",76,2023,NA,NA,"35674_Fruit/seed consumption_2023"
10145,42.602543,-83.250992,246,"Turdus","migratorius","American robin","Animalia",38840,310,"Fruit/seed consumption",2023,11,14,318,2460263,1,"38840_Fruit/seed consumption","Feeding","MI",9,2023-11-14,"calendar",318,2023,NA,NA,"38840_Fruit/seed consumption_2023"
10145,42.602543,-83.250992,362,"Junco","hyemalis","dark-eyed junco","Animalia",38878,294,"Singing individuals (birds)",2023,1,24,24,2459969,1,"38878_Singing individuals (birds)","Singing individuals","MI",11,2023-01-24,"calendar",24,2023,NA,NA,"38878_Singing individuals (birds)_2023"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,294,"Singing individuals (birds)",2023,4,27,117,2460062,11,"40107_Singing individuals (birds)","Singing individuals","MN",11,2023-04-27,"calendar",117,2023,NA,NA,"40107_Singing individuals (birds)_2023"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,295,"Territorial individuals (birds)",2023,4,16,106,2460051,9,"40107_Territorial individuals (birds)","Territorial behavior","MN",9,2023-04-16,"calendar",106,2023,NA,NA,"40107_Territorial individuals (birds)_2023"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,297,"Nest building (birds)",2023,4,27,117,2460062,11,"40107_Nest building (birds)","Nesting behavior","MN",9,2023-04-27,"calendar",117,2023,NA,NA,"40107_Nest building (birds)_2023"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,308,"Fledged young (altricial birds)",2023,5,24,144,2460089,8,"40107_Fledged young (altricial birds)","Young observed","MN",9,2023-05-24,"calendar",144,2023,NA,NA,"40107_Fledged young (altricial birds)_2023"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,457,"Insect consumption",2023,4,6,96,2460041,4,"40107_Insect consumption","Feeding","MN",10,2023-04-06,"calendar",96,2023,NA,NA,"40107_Insect consumption_2023"
9652,44.768246,-94.155746,246,"Turdus","migratorius","American robin","Animalia",40107,542,"Feeding (or foraging)",2023,1,18,18,2459963,4,"40107_Feeding (or foraging)","Feeding","MN",9,2023-01-18,"calendar",18,2023,NA,NA,"40107_Feeding (or foraging)_2023"
8418,32.363758,-94.873947,1113,"Dryobates","pubescens","downy woodpecker","Animalia",41679,310,"Fruit/seed consumption",2023,1,8,8,2459953,7,"41679_Fruit/seed consumption","Feeding","TX",10,2023-01-08,"calendar",8,2023,NA,NA,"41679_Fruit/seed consumption_2023"
8418,32.363758,-94.873947,1113,"Dryobates","pubescens","downy woodpecker","Animalia",41679,457,"Insect consumption",2023,3,17,76,2460021,5,"41679_Insect consumption","Feeding","TX",9,2023-03-17,"calendar",76,2023,NA,NA,"41679_Insect consumption_2023"
11313,44.201355,-92.646301,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",46661,294,"Singing individuals (birds)",2023,3,25,84,2460029,8,"46661_Singing individuals (birds)","Singing individuals","MN",10,2023-03-25,"calendar",84,2023,NA,NA,"46661_Singing individuals (birds)_2023"
8418,32.363758,-94.873947,1126,"Thryothorus","ludovicianus","Carolina wren","Animalia",46734,310,"Fruit/seed consumption",2023,1,15,15,2459960,7,"46734_Fruit/seed consumption","Feeding","TX",10,2023-01-15,"calendar",15,2023,NA,NA,"46734_Fruit/seed consumption_2023"
6102,32.23188,-110.951012,1110,"Passer","domesticus","house sparrow","Animalia",49643,310,"Fruit/seed consumption",2023,1,28,28,2459973,1,"49643_Fruit/seed consumption","Feeding","AZ",9,2023-01-28,"calendar",28,2023,NA,NA,"49643_Fruit/seed consumption_2023"
12064,32.248463,-110.909584,1088,"Calypte","anna","Anna's hummingbird","Animalia",50759,312,"Flower visitation",2023,1,12,12,2459957,7,"50759_Flower visitation","Feeding","AZ",9,2023-01-12,"calendar",12,2023,NA,NA,"50759_Flower visitation_2023"
12064,32.248463,-110.909584,1088,"Calypte","anna","Anna's hummingbird","Animalia",50759,542,"Feeding (or foraging)",2023,1,12,12,2459957,7,"50759_Feeding (or foraging)","Feeding","AZ",9,2023-01-12,"calendar",12,2023,NA,NA,"50759_Feeding (or foraging)_2023"
8418,32.363758,-94.873947,359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",62147,310,"Fruit/seed consumption",2023,3,12,71,2460016,3,"62147_Fruit/seed consumption","Feeding","TX",9,2023-03-12,"calendar",71,2023,NA,NA,"62147_Fruit/seed consumption_2023"
8418,32.363758,-94.873947,1233,"Poecile","carolinensis","Carolina chickadee","Animalia",63335,310,"Fruit/seed consumption",2023,3,20,79,2460024,3,"63335_Fruit/seed consumption","Feeding","TX",9,2023-03-20,"calendar",79,2023,NA,NA,"63335_Fruit/seed consumption_2023"
10145,42.602543,-83.250992,1224,"Branta","canadensis","Canada goose","Animalia",64229,541,"Fledged young (precocial birds)",2023,5,6,126,2460071,1,"64229_Fledged young (precocial birds)","Young observed","MI",9,2023-05-06,"calendar",126,2023,NA,NA,"64229_Fledged young (precocial birds)_2023"
